id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1159051191887230811,"East-Ginza sta 3mins walk, direct to airport, new",213268738,Han,,Chuo Ku,35.67314616316391,139.77102038291127,Entire home/apt,,1,10,2024-12-01,1.63,41,131,10,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 106号
1159056494342963249,"East-Ginza sta 3mins walk, direct to airport, new",213268738,Han,,Chuo Ku,35.67088312705108,139.7706040765013,Entire home/apt,48800,1,7,2024-12-08,1.15,41,153,7,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 106号
1159061329681470285,"East-Ginza sta 3mins walk, direct to airport, new",213268738,Han,,Chuo Ku,35.672279308699295,139.76876348749457,Entire home/apt,52514,1,14,2024-11-26,2.23,41,137,14,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 106号
1159064149897108644,"East-Ginza sta 3mins walk, direct to airport, new",213268738,Han,,Chuo Ku,35.67261018960402,139.7709158881395,Entire home/apt,63557,1,14,2024-12-07,2.20,41,153,14,Hotels and Inns Business Act | 中央区保健所 | 30 中保生環き 第 106号
1159098851931663550,A house in a convenient location(Rebecca),553090197,Midori,,Shinjuku Ku,35.6998584,139.7048391,Entire home/apt,30621,2,43,2024-12-27,5.94,1,186,43,Hotels and Inns Business Act | 新宿区保健所 | 5新保衛環第212号
1159140332590159811,麻布十番駅より徒歩2分/東京タワー車で5分/六本木徒歩10分/渋谷駅車で10分/FREEWi-Fi,543900595,Sho Family,,Minato Ku,35.654844377696655,139.7343150189005,Entire home/apt,35337,1,16,2024-11-03,2.29,4,34,16,M130040815
1159177691012722332,東京下町エリア！京成立石駅徒歩5分！最大5名様！MK652,570846367,Hirotaka,,Katsushika Ku,35.73935,139.84733,Entire home/apt,20000,1,7,2024-11-08,1.12,1,82,7,M130041476
1159283643127781962,da Haus 1.2 Ikebukuro Metro 1min JR Yamanote,578224129,Kai Sheng,,Toshima Ku,35.7326020186307,139.70647235092622,Entire home/apt,25143,2,6,2024-12-15,0.85,4,61,6,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第92号
1159288777609501385,Skytree 車站徒步5分｜成田 羽田機場直達｜廚房 洗衣機 電梯 Wifi｜頂樓晴空塔觀景台,52000676,國民,,Sumida Ku,35.70743,139.815,Private room,26200,2,3,2024-12-19,0.58,40,91,3,Hotels and Inns Business Act | 墨田区保健所 | 5墨福衛生環第75号
1159429572225743953,【Rs.Tokyo 築地301】车站2分｜机场直达｜近银座商圈,62214812,Riku,,Chuo Ku,35.66989103437646,139.77287091314793,Entire home/apt,,1,15,2024-10-17,2.08,3,0,15,Hotels and Inns Business Act | 中央区保健所 | 6 中保生環き 第12号
1157537411168682226,K-Palace102：専用トイレ浴室TV冷蔵庫WIFI、東新宿駅5分、新大久保駅7分、コンビニ1分,576949667,淳一郎,,Shinjuku Ku,35.70486,139.70615,Entire home/apt,7129,1,13,2024-12-18,2.12,8,300,13,M130040200
1157544144542259380,K-Palace103：専用トイレ浴室TV冷蔵庫WIFI、東新宿駅5分、新大久保駅7分、コンビニ1分,576949667,淳一郎,,Shinjuku Ku,35.70508,139.70562,Entire home/apt,7566,1,17,2024-12-27,3.05,8,239,17,M130040201
1157547476682856540,K-Palace202：専用トイレ浴室TV冷蔵庫WIFI、東新宿駅5分、新大久保駅7分、コンビニ1分,576949667,淳一郎,,Shinjuku Ku,35.70512546978091,139.70419835765162,Entire home/apt,8131,1,13,2024-12-13,2.12,8,262,13,M130040204
1157552131976575734,1F，赤羽駅近く２LDK、最大６人、1階、新宿14分、渋谷30分上野10分浅草25分、成田空港60分,234477095,Yuxia,,Kita Ku,35.78166,139.73057,Entire home/apt,19685,2,17,2024-12-13,2.58,40,229,17,Hotels and Inns Business Act | 東京都北区保健所 | 6北健生環き第1号
1157564450470721244,"East-Ginza sta 3mins walk, direct to airport, new",213268738,Han,,Chuo Ku,35.67227668320037,139.76890246821714,Entire home/apt,31586,1,29,2024-12-13,4.60,41,146,29,Hotels and Inns Business Act | 中央区保健所 | 30　中保生環き　第 106号
1157585455349678064,nestay apartment tokyo otsuka 1B,325732862,Nestay,,Toshima Ku,35.72867388960845,139.73256370048466,Entire home/apt,29640,1,12,2024-11-28,1.79,39,174,12,M130040140
1157627749017935480,K-Palace203：専用トイレ浴室TV冷蔵庫WIFI、東新宿駅5分、新大久保駅7分、コンビニ1分,576949667,淳一郎,,Shinjuku Ku,35.70324,139.70621,Entire home/apt,7566,1,22,2024-12-21,3.47,8,258,22,M130040206
1157634783823946148,K-Palace205：専用トイレ浴室TV冷蔵庫WIFI、東新宿駅5分、新大久保駅7分、コンビニ1分,576949667,淳一郎,,Shinjuku Ku,35.70290784656713,139.70411687020456,Entire home/apt,6417,1,10,2024-12-26,1.85,8,279,10,M130040207
1157643511192618085,K-Palace105：専用トイレ浴室TV冷蔵庫WIFI、東新宿駅5分、新大久保駅7分、コンビニ1分,576949667,淳一郎,,Shinjuku Ku,35.70441032621456,139.70624077836385,Entire home/apt,8551,1,14,2024-12-27,2.20,8,320,14,M130040202
1157665858489639895,Popular Ebisu area/Excellent access to Shibuya/b01,555389891,圭太,,Shibuya Ku,35.64677,139.71977,Entire home/apt,13266,1,10,2024-12-18,2.86,15,144,10,M130040757
1157672307069047569,Popular Ebisu area/Excellent access to Shibuya/b04,555389891,圭太,,Shibuya Ku,35.64641,139.72025,Entire home/apt,13266,1,12,2024-12-26,3.87,15,130,12,M130040758
1157675158709199883,Popular Ebisu area/Excellent access to Shibuya/d02,555389891,圭太,,Shibuya Ku,35.64481255290616,139.72044679367528,Entire home/apt,13266,1,10,2024-12-24,2.94,15,131,10,M130040759
1157681834393363708,Shinjyuku Area・Luxury Furniture・New Apartment・Wifi,151970670,フューチャーリーディング,,Shinjuku Ku,35.72123214752485,139.69367659120581,Entire home/apt,7284,30,1,2024-08-06,0.20,91,109,1,M130034755
1160565649402936448,Riverside Omori,506674744,Shin&Dad,,Ota Ku,35.567599526700256,139.7417521573809,Private room,28129,3,0,,,11,314,0,Hotels and Inns Business Act | 大田区保健所 | 保生環第0349号
1160566848291726733,渋谷まで3駅7分｜駒沢大学駅徒歩7分｜シングルベッド2台,501115831,Shin Wan Jie,,Setagaya Ku,35.63445,139.6668,Entire home/apt,8357,2,8,2024-11-23,1.55,3,32,8,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 6世保生環第5003号
1160569950522738590,Riverside Omori,506674744,Shin&Dad,,Ota Ku,35.56947938863468,139.74084957269034,Private room,23543,3,0,,,11,294,0,Hotels and Inns Business Act | 大田区保健所 | 保生環第0349号
1160571312265860422,MKG Home·芝301 宽敞舒适，宁静温馨,573566482,い銘,,Minato Ku,35.6506559,139.7528797,Entire home/apt,31706,1,8,2024-09-09,1.27,6,121,8,M130039624
1160595031155643725,菘 suzuna 室内風呂あり,246127193,ｴﾙｴｰ3,,Shinjuku Ku,35.6947164,139.7082999,Private room,17429,1,15,2024-12-02,2.18,36,97,15,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第222号
1160600649534182053,Unique 3 Bedroom House in Shinjuku + Free WIFI,441980973,Noh,,Shinjuku Ku,35.700821178869745,139.7032687931089,Private room,27857,1,1,2024-10-18,0.41,1,128,1,Hotels and Inns Business Act | 新宿区保健所 | 5新保衛環第175号
1160611564056278543,【新宿・電車3分/渋谷・電車10分/新大久保駅・徒歩5分】最大9名/75㎡/新築デザイナーズハウス,69500395,Local Stay,,Shinjuku Ku,35.7041,139.69902,Entire home/apt,74286,4,14,2024-12-27,3.93,1,264,14,Hotels and Inns Business Act | 新宿区保健所 | 6新保衛環第70号
1160613269608011461,Rakuna Inn 陽～SasazukaⅡ,578562009,毅,,Shibuya Ku,35.67504868626597,139.66776260340006,Entire home/apt,87143,2,22,2024-12-16,3.03,1,46,22,Hotels and Inns Business Act | 渋谷区保健所 | 5渋保生環第1241号
1160623095112154830,1m Train St/ Full House/ Max 8ppl/,537338201,FL Hotel,,Kita Ku,35.78305,139.72499,Entire home/apt,23331,1,12,2024-12-13,2.32,16,229,12,M130041836
1160650496162346693,【マンスリー】新宿駅徒歩８分！緑あるデザイナーズホテル/光ネット/伊勢丹・歌舞伎町すぐ！,494924266,Tatsuhiro,,Shinjuku Ku,35.6923,139.70795,Entire home/apt,20418,30,0,,,2,238,0,M130033476
1160754004357627605,日久の宿,394521194,娜,,Kokubunji Shi,35.69803044016497,139.45424838884864,Entire home/apt,44429,1,0,,,7,244,0,M130032584
1161043860675046878,Scasa Nishi Shinjuku,247326938,Pqd,,Shibuya Ku,35.688331013659436,139.68243733357446,Entire home/apt,31686,1,14,2024-12-09,2.10,39,116,14,Hotels and Inns Business Act | 渋谷保健所 | ３１渋健生収第３１００号
1161148278468856498,NEW OPEN！B｜最寄駅徒歩5分｜浅草・ディズニーまで直通アクセス｜和洋室広々47㎡｜最大7名様,577467878,Xiaodong,,Taito Ku,35.6999,139.78685,Entire home/apt,,1,8,2024-10-26,1.17,2,0,8,M130039993
1161161173964292612,Shinjuku Double Bed Room/Perfect Access Okubo2min,229308728,Henna,,Shinjuku Ku,35.70401,139.69721,Entire home/apt,,1,2,2024-11-26,0.36,22,156,2,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第213号
1161167422403338488,1階シェアルームの個室　駅近　,93851602,Shigeru,,Suginami Ku,35.68218419531329,139.65875250734695,Private room,17143,3,1,2024-05-30,0.14,6,59,1,M130000001
1161168742654782668,【長期滞在】高円寺駅5分　ワイドダブルベッド＆エクストラベッド,76857645,Hide And Aya,,Suginami Ku,35.70696489858622,139.6481370184104,Entire home/apt,18000,30,1,2024-10-15,0.39,7,182,1,M130033617
1161183439224045892,【Bar Offin' 8】Apartment with Bar/4min from Ryogoku,566651582,Masaru,,Sumida Ku,35.6956401,139.7998666,Entire home/apt,21468,2,25,2024-12-27,3.47,3,42,25,Hotels and Inns Business Act | 墨田区保健所 | 2墨福衛生環第262号
1161200116141612706,Enjoy a fun stay with a bed featuring a slide,367469342,Makoto,,Sumida Ku,35.695029963868656,139.8033137220901,Entire home/apt,47429,2,34,2024-12-22,4.77,3,281,34,Hotels and Inns Business Act | 墨田区保健所 | 5墨福衛生環第458号
1161200657592045861,Near Shibuya! 10 mins 40㎡/6PPL/direct accest Ginza,533583087,Sio,,Minato Ku,35.65836060000001,139.7186137,Private room,30348,2,13,2024-12-07,2.12,8,240,13,M130040751
1161203502223395505,東新宿駅から徒歩4分！東京ライフを満喫！東新宿のスタイリッシュなアパート,578734762,Yuta,,Shinjuku Ku,35.697417,139.7046362,Entire home/apt,,1,6,2024-12-22,0.85,1,162,6,M130039080
1161239291758054070,簡易、穏やかな民泊　A未来平和島,492224139,ゴールドアイコンサルティング,,Ota Ku,35.57809142601271,139.7325622048935,Entire home/apt,16854,2,3,2024-12-01,1.41,12,353,3,Special Economic Zoning Act | 6健生発第10510号
1161254739085853754,"301室/车站4分钟,晴空塔附近,直达浅草、上野、银座、涩谷/免费 wifi/最多5人",574289645,Yue,,Sumida Ku,35.707871340936705,139.817053596044,Entire home/apt,,1,28,2024-12-25,3.87,10,0,28,M130040846
1161255325683274530,Tokyo AJA Home 901,351115054,Sia,,Sumida Ku,35.695736505198354,139.79751986185414,Entire home/apt,,2,19,2024-11-26,2.61,39,0,19,M130022459
1161272379602717379,"Long stay/SkyTree,Asakusa/Direct access to Airport",149643001,Sylvia,,Sumida Ku,35.7154445,139.8086617,Entire home/apt,10514,30,0,,,21,294,0,M130037086
1161284221229610653,浅草寺步行8分，浅草车站步行3分，交通便利，房间大，原区长旧宅【飯村亭】1F,567636854,Sichen,,Taito Ku,35.71777,139.79134,Entire home/apt,35000,1,7,2024-12-23,2.04,3,156,7,Hotels and Inns Business Act | 東京都台東区台東保健所 | 5台台健生環き第10236号
1161291736320434314,Long term stay in Suginami/15-min ride to Shibuya!,68828017,Nanako,,Suginami Ku,35.67885176382207,139.63487865681844,Entire home/apt,30000,30,1,2024-08-30,0.24,2,164,1,M130000079
1161294877411041564,nestay inn tokyo ueno 5A,325732862,Nestay,,Taito Ku,35.722028751356035,139.78777421717507,Entire home/apt,29553,1,22,2024-12-11,3.22,39,48,22,M130040776
1161302697187000599,Single room#3min walk to sta.#11min ride Ikebukuro,562428238,青,,Itabashi Ku,35.75886,139.68722,Entire home/apt,8970,2,12,2024-12-24,1.76,14,249,12,Hotels and Inns Business Act | 東京都板橋区保健所 | 5板保生環き第 23 号
1161306672365307001,Single room#3min walk to sta.#11min ride Ikebukuro,562428238,青,,Itabashi Ku,35.75823826931027,139.68914259100256,Entire home/apt,8970,2,11,2024-12-22,1.75,14,244,11,Hotels and Inns Business Act | 東京都板橋区保健所 | 5板保生環き第 23 号
1161308821216166416,Family room#3min walk to sta.#11min ride Ikebukuro,562428238,青,,Itabashi Ku,35.75848666140524,139.68724134345476,Entire home/apt,10787,2,1,2024-11-13,0.63,14,266,1,Hotels and Inns Business Act | 東京都板橋区保健所 | 5板保生環き第 23 号
1161337463338158024,NEW OPEN！A｜最寄駅徒歩5分｜秋葉原・新宿まで直通アクセス｜和洋室広々47㎡｜最大7名様,577467878,Xiaodong,,Taito Ku,35.70202,139.78707,Entire home/apt,,1,11,2024-11-18,1.68,2,0,11,M130039994
1161339188235198661,"Long stay/SkyTree,Asakusa/Direct access to Airport",149643001,Sylvia,,Sumida Ku,35.71544,139.80866,Entire home/apt,11314,30,0,,,21,52,0,M130037085
1161368900193668115,501室/车站4分钟，晴空塔附近，直达浅草、上野站、银座、涩谷/免费WI-FI/最多5人,574289645,Yue,,Sumida Ku,35.70788799589772,139.81704240813497,Entire home/apt,32839,1,21,2024-12-24,2.89,10,20,21,M130040850
1161394150060067357,"401室/车站4分钟,晴空塔附近,直达浅草、上野、银座、涩谷/免费 wifi/最多5人",574289645,Yue,,Sumida Ku,35.70787285493603,139.8170610545646,Entire home/apt,,1,23,2024-12-15,3.33,10,0,23,M130040849
1161481283622014061,102室/车站4分钟，晴空塔附近，直达浅草、上野站、银座、涩谷/免费WI-FI/最多5人,574289645,Yue,,Sumida Ku,35.707779558938796,139.81701769245797,Entire home/apt,20811,1,26,2024-12-23,3.84,10,30,26,M130040843
1161504618792747570,302室/车站4分钟，晴空塔附近，直达浅草、上野站、银座、涩谷/免费WI-FI/最多5人,574289645,Yue,,Sumida Ku,35.70904580087285,139.81763671899083,Entire home/apt,29946,1,18,2024-12-26,2.69,10,26,18,M130040847
1161516675565947717,502室/车站4分钟，晴空塔附近，直达浅草、上野站、银座、涩谷/免费WI-FI/最多5人,574289645,Yue,,Sumida Ku,35.7078713408674,139.8170349496142,Entire home/apt,36396,1,23,2024-12-24,3.21,10,22,23,M130040854
1161524259448915044,長期30日以上/新宿エリア/専用ジム/22㎡シングルベッド2台/,391461535,Oki,,Shinjuku Ku,35.714857649612156,139.6997768461031,Entire home/apt,12000,30,1,2024-12-16,1,6,151,1,M130038169
1161525311392191160,201、202/车站4分钟，晴空塔附近，直达浅草、上野站、银座、涩谷/免费WI-FI/最多8人,574289645,Yue,,Sumida Ku,35.70786677066609,139.8170573252616,Entire home/apt,55854,1,25,2024-11-25,3.62,10,27,25,M130040844
1161542767604496048,402/车站4分钟，晴空塔附近，直达浅草、上野站、银座、涩谷/免费WI-FI/最多5人,574289645,Yue,,Sumida Ku,35.70786979880343,139.8170573252616,Entire home/apt,,1,27,2024-12-28,4.60,10,0,27,M130040845
1161558493501200601,NEW!TokyoTower S6/2BR+Living Room/4 train stations,22966881,Mathew,,Minato Ku,35.65035,139.74673,Entire home/apt,30097,2,25,2024-12-27,3.44,9,85,25,Hotels and Inns Business Act | 港区みなと保健所 | 6港み生環き第20号
1161673529372711999,三室一厅日式房间，新宿JR站东口步行800米，地铁站300米，歌舞伎町繁华地段200米,66732894,ELeVeN,,Shinjuku Ku,35.69585,139.7065,Entire home/apt,77777,1,29,2024-12-03,4.55,5,138,29,M130035681
1161694403952806160,"UENO,3min walk,Narita 43min,Shinjuku27min,34㎡,4PPL",10044423,Lynn,,Taito Ku,35.7148566,139.7662263,Entire home/apt,25714,2,17,2024-11-18,2.33,3,254,17,M130040749
1161786669791150062,浅草竹鹤ホテル（101）浅草寺900米  /bus站2分直达上野 雷门/换乘一次到达成田机场,88596204,須貝,,Taito Ku,35.72360654505894,139.79739166796207,Private room,11000,1,13,2024-12-20,2.05,3,276,13,Hotels and Inns Business Act | 東京都台東区台東保健所 | 6台台健生環き第10022号
1161865948553169603,Louis Stage Asakusa #801,292115979,俊介,,Taito Ku,35.7075942,139.790002,Entire home/apt,20571,2,6,2024-12-06,1.43,67,84,6,M130033446
1161873877077979349,Walking distance to Sky Tree,543375632,圭太,,Sumida Ku,35.7021,139.8125,Entire home/apt,8180,30,0,,,48,161,0,M130036598
1161878214432710053,お花茶屋駅徒歩10分！長期滞在も歓迎！最大12名可能！和室もあり！　東京スカイツリーもすぐ！,578925830,秀徳,,Katsushika Ku,35.75388,139.84611,Entire home/apt,53660,1,10,2024-12-21,3.57,1,242,10,M130040668
1161892944130678129,新築、上野、スカイツリー、浅草寺、秋葉原周辺、駅に徒歩4分、成田、羽田直通、ディズニー直通,551650920,趙,,Sumida Ku,35.69361935382838,139.818158230769,Entire home/apt,17571,1,8,2024-12-22,1.57,21,281,8,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第318号
1161906957591541806,Walking distance to Sky Tree,543375632,圭太,,Sumida Ku,35.70166,139.81305,Entire home/apt,8180,30,1,2024-10-17,0.40,48,158,1,M130036599
1161933585089683086,8 minutes walk from Kikugawa Station,564229758,圭太,,Sumida Ku,35.69112180027912,139.80902579934212,Entire home/apt,11910,30,0,,,54,213,0,M130039065
1161948599538647342,#BCozyHome ike池袋车站8分钟独立公寓，WIFI阁楼和客厅，入住3人,374479745,Momoka,,Toshima Ku,35.73508263532039,139.71226687735347,Entire home/apt,13686,1,14,2024-11-28,2.47,4,115,14,Hotels and Inns Business Act | 豊島区池袋保健所 | 4豊池保衛環き第190号
1159451617920129364,Top edge house 101,38655722,"Top Edge Co., Ltd.",,Suginami Ku,35.703647279333424,139.62998359325408,Private room,,1,4,2024-08-09,0.61,8,180,4,M130001125
1159669938823188164,池袋商业区/3条地铁线路/车站徒歩３分/交通便利/二层独栋/安静优雅 /最大６人,360479723,Mikado,,Toshima Ku,35.730390468873324,139.6979758224126,Entire home/apt,25857,2,13,2024-12-23,2.24,3,292,13,M130041410
1159708278634370051,浅草寺まで徒歩3分。最大16名様収容。和の趣を楽しみながら、浅草寺の魅力に触れる旅をお楽しめます。,333343493,NEWO Inc.,,Taito Ku,35.7161242,139.7947762,Entire home/apt,,1,16,2024-11-20,2.53,17,229,16,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10077号
1159776888112900178,2 mins to Sta./Direct to Shinjuku/Japanese Deluxe,290344657,Toshi,,Suginami Ku,35.7057227,139.6487761,Entire home/apt,18786,2,26,2024-12-03,3.58,16,51,26,Hotels and Inns Business Act | 杉並区杉並保健所 | 5杉保衛環第406号
1159885153573598179,Ooun 3F/125sqm/4min to Station/Direct to Top Spots,307849078,華,,Koto Ku,35.68603,139.80045,Entire home/apt,57371,2,28,2024-12-17,3.85,2,240,28,Hotels and Inns Business Act | 江東区保健所 | ５江健生環き第150号
1160071276270120583,202JR板橋駅から池袋一駅/渋谷まで15分/新宿まで10分,527232549,Tomoaki,,Toshima Ku,35.739503612211024,139.720735572886,Entire home/apt,,4,0,,,5,0,0,M130034974
1160110274257021993,銀座&東京駅至近/浜松町/大門/港区/東京HUB拠点/ベッド6台/家族特典！,578427616,勝志,,Minato Ku,35.6510908,139.7531592,Entire home/apt,50429,2,18,2024-12-29,2.58,1,85,18,M130039901
1160319477135412105,4人部屋、新築、スカイツリー、浅草寺、秋葉原、上野周囲、駅に徒歩4分、成田、羽田直通、ディズニー直通,551650920,趙,,Sumida Ku,35.69518429400732,139.81828966885396,Entire home/apt,22143,1,27,2024-12-23,3.97,21,235,27,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第318号
1160326073905220268,Takosago Lodge,506674744,Shin&Dad,,Katsushika Ku,35.74655,139.86794,Entire home/apt,4736966,1,0,,,11,270,0,M130046162
1160408333491885274,"新規オープン! 12人 収容可能, 東新宿駅、新大久保徒歩6分",115432704,Jang,,Shinjuku Ku,35.700272609644756,139.7044453080063,Entire home/apt,57629,1,8,2024-12-21,1.64,47,84,8,M130030486
1160410952764114015,【Monthly】JR阿佐谷駅まで徒歩１分、新宿8分/静かな釣り堀ビュー/最大4,11686184,Yoko,,Suginami Ku,35.70546,139.63389,Entire home/apt,21632,28,0,,,2,56,0,M130002732
1160440288892712506,月割専用マンスリー向け|東京中心の池袋駅から1駅｜19㎡2名,504005573,Rumiko,,Toshima Ku,35.72399,139.7205,Entire home/apt,9896,30,0,,,7,271,0,M130037728
1160449399911389800,Beautiful property 8 minutes walk from the station,525194649,圭太,,Ota Ku,35.54515,139.74508,Entire home/apt,4930,30,1,2024-10-03,0.34,23,149,1,M130034671
1160456552937842212,Walking distance to Sky Tree,543375632,圭太,,Sumida Ku,35.701720759487834,139.8111566267801,Entire home/apt,16950,30,0,,,48,174,0,M130036592
1160472392668405507,Near Haneda Airport! /Newly built,525194649,圭太,,Ota Ku,35.5451,139.74704,Entire home/apt,11100,30,2,2024-11-06,0.67,23,191,2,M130036082
1160473411694932221,【無印良品 南町22 徒歩4分】201室・お子様歓迎・WIFI完備・新宿/池袋/東京などアクセス抜群,287960657,Keika,,Itabashi Ku,35.73968738821091,139.70133695100327,Entire home/apt,33957,2,9,2024-12-23,1.41,8,172,9,Hotels and Inns Business Act | 東京都板橋区保健所 | 6板保生環き第1号
1160484654998318247,Near Haneda Airport! /Newly built,525194649,圭太,,Ota Ku,35.54461,139.74671,Entire home/apt,11100,30,1,2024-12-03,1,23,233,1,M130036081
1160487394224005124,Walking distance to Sky Tree,543375632,圭太,,Sumida Ku,35.70015003061988,139.81120131123913,Entire home/apt,8180,30,1,2024-11-14,0.64,48,176,1,M130036595
1160502288332985658,Walking distance to Sky Tree,543375632,圭太,,Sumida Ku,35.69997850208577,139.81118367410645,Entire home/apt,8180,30,0,,,48,193,0,M130036596
1160505531612957925,near Shinjuku station/a01,510879891,Sumyca,,Shinjuku Ku,35.68900210251625,139.71660575782425,Entire home/apt,27000,30,0,,,67,263,0,M130036111
1160512855728381393,寝室２つ/羽田空港は車20分/蒲田エリア/駅徒歩5分/1階貸切/最大9人OK/閑静な住宅街/東京下町,500855936,Tomohiro,,Ota Ku,35.566925417285525,139.70490333862307,Entire home/apt,12094,2,21,2024-12-26,2.99,4,268,21,Special Economic Zoning Act | 5健生発第12506号
1160519479323276262,Walking distance to Sky Tree,543375632,圭太,,Sumida Ku,35.70035217469004,139.81302037103512,Entire home/apt,8180,30,1,2024-12-15,1,48,153,1,M130036597
1160522744658036448,Shinjuku station is within walking distance/d01,510879891,Sumyca,,Shinjuku Ku,35.68913392327884,139.7155297096508,Entire home/apt,20700,30,1,2024-10-30,0.48,67,140,1,M130035394
1160523860051147877,DW House31) Comfortable  accommodate 5 people,574961874,Kang,,Shinjuku Ku,35.6999505,139.7007203,Private room,27143,1,5,2024-12-24,0.69,4,322,5,M130038168
1160562694787428048,Maisonette 7 minutes walk from the station/a03,312002536,圭太,,Shibuya Ku,35.68265,139.68253,Entire home/apt,8930,30,2,2024-11-30,0.97,32,130,2,M130034928
1162748783084405156,96/立石A/青砥駅から徒歩8分/5名様利用/東京観光に便利/浅草へ直通/Wi-Fi完備,183877565,UI Home Company,,Katsushika Ku,35.74326657681228,139.8528504482929,Entire home/apt,26571,2,4,2024-11-24,1.54,73,190,4,Hotels and Inns Business Act | 葛飾区保健所 | 6葛保生環令第17号
1162756862509119161,新宿まで1駅/駅徒歩4分/大久保コリアンタウン徒歩1分/Pikachuイエローキュートな1階ルーム,153095665,Tsuyoshi,,Shinjuku Ku,35.7006828,139.7060658,Entire home/apt,11639,1,17,2024-12-17,2.45,36,99,17,Hotels and Inns Business Act | 新宿区保健所 | 6新保衛環第92号
1162760843165697717,3 min. walk from the sta! Easy access to Ginza,560594175,圭太,,Minato Ku,35.66834494967945,139.73982622614125,Entire home/apt,24750,30,0,,,32,212,0,M130039207
1162766731869450020,Nearby Haneda Airport Entire House for family MS21,507924766,Taniguchi,,Ota Ku,35.54556375964446,139.74447195847387,Entire home/apt,22258,1,26,2024-12-17,3.80,5,84,26,M130032086
1162798112528905677,＃中野坂上駅徒歩３分／立地良／食事処多数有／都内アクセス良／share's TOKYO201＃,221349554,Takaya,,Nakano Ku,35.698051148311734,139.68451167301635,Entire home/apt,18406,3,19,2024-12-23,2.97,4,27,19,Hotels and Inns Business Act | 中野区保健所 | 6中健衛環第26号
1162801415259725875,上野/渋谷/銀座/六本木/直通/羽田直通バス/最も有名な下町/北千住戸建/東京下町/駅3分/,43921773,Mimamo,,Adachi Ku,35.75041,139.80898,Entire home/apt,47143,2,11,2024-12-08,2.52,5,17,11,Hotels and Inns Business Act | 足立区足立保健所 | ６足足保生生収第３５号
1162806604299731373,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.706615895075934,139.69886775635118,Entire home/apt,,2,0,,,93,62,0,M130040992
1162807115481377789,Sinnjyuku・家族やグループ・希少独立TOWNHOUSE/大久保駅徒歩7分,276509624,帥,,Shinjuku Ku,35.70553394306696,139.6922503419148,Entire home/apt,46743,1,1,2024-08-16,0.22,3,142,1,M130033534
1162810609141243763,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.7067212245751,139.70095637104686,Entire home/apt,13429,2,1,2024-09-30,0.33,93,56,1,M130041004
1162811872045063904,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70450846119949,139.69927637036565,Entire home/apt,,2,4,2024-09-30,0.63,93,43,4,M130041010
1162813090604520087,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70459985464282,139.70078210996712,Entire home/apt,13429,2,1,2024-09-30,0.33,93,61,1,M130041018
1162814237728157845,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70485740307062,139.70086525090525,Entire home/apt,15000,2,0,,,93,69,0,M130040993
1162815484814930276,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70474,139.69891,Entire home/apt,15000,2,0,,,93,69,0,M130041005
1162817692458641909,新小岩ハウス・最寄り駅2分！東京駅13分秋葉原14分最大15名！寝室5部屋！グループ家族旅行に！,88467238,郷原,,Katsushika Ku,35.71526679548087,139.85712051432952,Private room,23933,3,12,2024-12-21,1.97,9,285,12,M130041171
1162817876493777807,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.706702599413475,139.69941523270083,Entire home/apt,,2,1,2024-11-11,0.60,93,66,1,M130041011
1162819190455152842,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70453639626483,139.70020066353064,Entire home/apt,15000,2,0,,,93,66,0,M130041019
1162820442287502500,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70453,139.69961,Entire home/apt,12971,2,1,2024-09-16,0.28,93,75,1,M130040994
