X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100
-2.6892330755371434	-3.1659657002869253	-2.9188017018328143	-3.030357415052052	-3.166073564173743	-2.8214582098718264	-2.998355491515931	-2.860539952119889	-3.0082465966862433	-2.6655250016483345	-2.66732843483545	-2.815695403678056	-2.852663784793112	-3.166476092223515	-2.864025297403547	-2.6487951350744288	-2.747350437215502	-2.7177055260434546	-2.666278933376157	-3.1492792737256137	-2.809606313856679	-2.701609734199848	-2.8987215356163185	-3.004087689135089	-2.573604738147935	-2.8641107274724633	-2.7794222708110494	-3.174740655216981	-2.677445027794409	-3.2912732678142365	-2.7972597678434274	-2.6671022405778246	-2.654833842828374	-3.0191580195324157	-2.466377874588464	-2.567334869899355	-2.839893829872078	-2.8895254731860955	-2.5432273749225667	-2.8654771530079675	-2.8964095654722364	-2.887629356430325	-2.8840380483347268	-2.8309450422300126	-2.980578325554651	-2.6189638366575174	-3.095264765199312	-2.9864396702644176	-2.619125847596874	-2.8064053943680767	-2.7106282229082543	-2.9461056819867633	-2.650860733790776	-2.6585457187542896	-2.8690118177111916	-2.9294489957075145	-2.8624248282583773	-2.8431414868786913	-2.8319108407039604	-2.9433802178546538	-2.8410157938274407	-2.770406810201255	-2.9651210952869897	-2.950477078732047	-3.0242216492338487	-2.840051002046177	-2.7191877895485264	-2.5108722421630594	-3.044984547138294	-2.692020275429903	-2.9959729474281342	-2.6949357157375307	-2.5470187363936487	-2.5848104601459747	-2.7233633043307934	-2.185514333879556	-2.7870295190782697	-2.5465154911004406	-2.797661067140913	-2.5062731103928972	-3.1467532251617483	-2.497109893138285	-2.861842730167215	-3.1860231970392885	-2.8559052801075064	-2.711899687950391	-2.4769805288944853	-2.7134074141391546	-2.8343717817647325	-2.733655992389757	-2.455535182092764	-2.810496199315625	-2.263041398429225	-2.532325492458854	-3.2443366738299595	-2.4823599413078385	-2.6080459440696977	-2.481715329656213	-2.920640401303901	-2.7049035960624757
-3.823096000851569	-3.700110190375097	-3.477704104667474	-3.784846325663142	-3.77977613811464	-3.64910933726829	-3.636229802996541	-3.7736057107646306	-3.561725100861599	-3.8126795832460054	-3.6415907897228026	-3.7321440214649977	-4.109812621588692	-3.716079361025837	-3.4014728311051408	-3.7741536949445678	-3.4175816273058963	-3.792222310070584	-3.5894217287466885	-3.5715839972301597	-3.822330140918772	-3.4921668996732276	-4.060770375049571	-3.858917544218868	-3.9511736848269905	-3.7696708697251307	-3.6691574427095786	-3.3100346580583326	-3.3410438457062224	-3.7850475715404768	-3.7542005035841264	-4.0337661688287545	-3.663735271297256	-3.849394679328881	-4.003760073394378	-3.980492862338898	-4.17901487603024	-3.3338816132693663	-3.522005587174361	-3.9246652549997347	-3.51218862046806	-3.5677362680929092	-4.052214916783669	-3.4904428614709286	-3.581200901950941	-3.37239242521605	-3.720478158500467	-3.630286436054422	-3.6977413608393275	-3.7803937051792476	-3.5833023585024706	-3.8938846025799765	-3.712256114782606	-4.053195499270359	-3.860704317762557	-3.7650174576508935	-3.797264710475366	-3.6935072322966995	-4.095532166080382	-3.7263242233052525	-3.7650280073926656	-3.759483600181841	-3.6637329091193442	-3.5402505501370176	-3.3416869360941934	-4.070705421544179	-4.093994958417227	-3.600509130106258	-3.3657884477177564	-3.62047456851457	-3.504819380166641	-3.393886033504833	-3.500801593301416	-4.05576491529943	-3.8686980415629044	-3.5043265829926424	-3.9339541698126568	-3.86373538009017	-4.199823819700849	-4.029574873805075	-3.793221027093058	-3.7041190807824242	-4.037008316571262	-3.5079880312337726	-3.692081671345134	-3.7711653640016274	-3.6472482126320487	-4.07822438363704	-3.9318065292299926	-3.4864385328089416	-4.141732272894524	-3.495690984637156	-3.946215385867863	-3.6928222253654157	-3.949694078320394	-4.0305764430629	-3.867330279550937	-3.5392610383079095	-3.1160115559728805	-3.6187888688192054
-4.2788786886573025	-4.227348767527322	-3.543718697707426	-3.802784422671775	-4.156342948222415	-3.784221928161706	-3.832466907722733	-4.1873345899715115	-3.9335567635545616	-3.1912496731117015	-4.006045644833742	-4.346125854075921	-3.8170234992896868	-4.026035739910304	-3.7869784491613485	-3.8248271875604893	-4.385929072567694	-3.8627367390628256	-3.821341781914244	-3.9643769255606482	-3.5647592672994715	-3.7577051137330155	-3.642168928174452	-3.93777494460201	-3.697140175520545	-3.8638879718934187	-4.2073655197982465	-3.543949029499017	-3.9655203627271782	-3.742615814650499	-4.232517772891977	-3.4967191134499984	-4.175069849927195	-3.4411238510434377	-3.781544174261064	-3.7281747015388866	-4.028181067375958	-3.7284333036459194	-3.2719217040424615	-3.908066391893019	-3.6405124522039998	-4.1226865002785535	-4.244581233148092	-3.8168185590902364	-3.660848627226249	-4.206837558763861	-3.766360377992755	-3.5755386920200714	-3.687158054281409	-3.92121930938339	-3.5132020813704092	-3.775228794669171	-3.8858589507121764	-3.794361633891043	-3.773643687818637	-3.636459123318902	-3.463541571448979	-3.6994765038729374	-3.918113282958194	-3.7222950286074177	-3.7641210217486396	-4.082956823252928	-3.741357446191355	-3.4627371714531936	-3.0205835902211913	-3.886935696204323	-4.01691049525293	-3.7349935284518203	-3.8043984140864926	-3.674010354295505	-4.047191497520077	-3.840751778425774	-3.746644033826942	-4.174987752927129	-3.9319020255687525	-3.9105787713373643	-3.705852929977067	-3.4296342870934966	-3.7201655828565205	-3.7530211353783067	-3.452430264113107	-3.856840298653565	-3.748819066609256	-3.981293989911767	-3.8280987932761663	-3.733106177884626	-3.876981896732236	-3.3949933756078132	-3.9353098260523276	-3.8279804085206877	-3.818003142423995	-3.9843775164998276	-4.122022778328888	-4.034811655887804	-3.745590929163362	-3.7523032556487155	-3.7376419020375096	-3.857237584564597	-3.5179066889539627	-3.801612487980816
-4.005640288133595	-4.275134846266231	-4.7760458845890845	-4.526999482896287	-4.198065741885959	-4.244397896794967	-4.609729401118232	-4.29139943886958	-4.293505792522563	-4.875939383154066	-3.9692080843510738	-4.622413574192316	-4.212397388556245	-4.5500931236211715	-4.7321633314696605	-4.216993924214819	-4.167250243575081	-4.492813779397771	-4.84253369335052	-4.375044539968194	-4.583297669425232	-4.0593570156652605	-4.620777733899738	-4.274847831994006	-4.370826829706075	-4.325899663739501	-4.9038110913361574	-4.210270903462378	-4.659057430097642	-4.812679183832367	-4.5096586407785235	-4.391254354370421	-4.335516428000585	-4.459905212777802	-4.577849221573517	-4.486707209604094	-4.268249197671895	-4.615312061815831	-4.740636646378397	-4.39842470418783	-4.394663117539859	-4.3218964051048046	-4.3780428015178545	-4.425568129319707	-4.035740561175153	-4.251610445828846	-4.407990481272015	-3.932262171368629	-4.339831465905798	-4.65397904899028	-4.757213263584669	-4.440882214208394	-4.7025125613725	-4.541939489408156	-4.36303657950034	-4.230541156232979	-4.532563584965834	-4.521743524483009	-4.7007127565628295	-4.354794841729832	-4.462824935313833	-4.505754608422971	-4.209478569165252	-3.887977803122982	-4.435888754416693	-4.565822553881709	-4.375056631632069	-4.105186426231248	-4.4038148464069	-4.211583931794469	-4.173676348783766	-3.833912343592384	-4.157073519416744	-4.207080584036568	-4.448713587326859	-3.9439357419339434	-4.654164596536306	-4.06271926710616	-4.690929160635165	-4.492368675615325	-4.649645202741531	-4.23553650864646	-4.403348335816792	-4.571071799991175	-4.37315594156526	-4.091044972743651	-4.275747571776648	-4.274084227144862	-4.630539545668719	-4.1657398583982	-4.357903025150754	-4.880761741680033	-4.554510665155659	-4.19436454017291	-4.143210233814111	-4.5469112538406105	-4.350947453674215	-4.290569960564701	-4.248318587448647	-4.222874275004294
-5.287991810262001	-4.686538284981493	-5.362055897826955	-5.266777241417474	-4.703643287713117	-5.569527596878963	-5.195027597735099	-5.539509238927888	-5.450004047028558	-5.353879532908993	-5.1983751520292705	-5.422702711371915	-5.60032019451811	-4.98950068684704	-5.250556050817816	-5.252245305393918	-5.651306722862525	-5.088785052274409	-5.834508747148638	-5.391290335870911	-5.18359092858862	-5.442852856367817	-5.176082410268878	-5.283988217863577	-5.108193704559596	-5.440450705982373	-5.400463842215199	-5.474852271959314	-5.2085243822759	-5.094468252135707	-5.396912635633191	-5.396488019375897	-4.994946518918324	-5.831211893503031	-5.500807492529635	-5.2278470283014835	-5.666193232506505	-5.189127790130017	-5.562712145644816	-5.64435337496711	-5.38947081127039	-5.452458924470704	-5.524513695776846	-5.008284684533332	-5.170972670583025	-5.631944564407107	-5.129555087746645	-5.381861773545515	-5.575679981103004	-5.259451333417147	-5.506303452533658	-5.644821999386139	-4.994985457907694	-5.476993545456268	-5.075551456561766	-5.263809579595781	-5.300914583582856	-5.458586135250025	-5.218163196967992	-5.619412694563506	-5.386350269430125	-5.284934745177487	-5.457247536440821	-4.958882924054821	-5.330958256505246	-5.094781430256485	-5.560996289632029	-5.162236393874242	-5.215705536248109	-5.593065203508504	-5.524140493206212	-5.159180470282344	-5.342736626989363	-5.0155366814604445	-5.446838507690069	-5.310560133527595	-5.217418695797459	-5.479376780966878	-5.517233870512747	-5.779856027874389	-5.38846347043658	-5.32612028172222	-5.30749567904138	-5.518276979270231	-5.645901305290899	-5.0144626634158795	-5.348724528253122	-5.325643791488561	-4.87974607643448	-5.284173758492684	-5.783838728501042	-5.638957604196676	-4.909238106005753	-5.215285954057778	-5.324584370276265	-5.274562328027477	-5.042218122561842	-4.904034363059073	-5.144873835472387	-5.732083722939557
-3.9324905637411507	-4.050590531131325	-4.115300127870922	-4.189617276562178	-4.354594881688625	-4.237516196465478	-4.568531262695025	-4.677798342548316	-4.359691979404722	-4.0766756400266715	-4.329120407890992	-4.188719019651822	-4.363085762445124	-3.780466015971014	-4.032592210295242	-4.060974308853881	-3.924589186993062	-4.140205465289229	-4.041467748490506	-4.6253591892044685	-4.190690266493671	-4.366445357278734	-4.3826555885327245	-4.203630764960334	-4.079279045336838	-4.229641373916179	-4.444121050435738	-4.1230129824822335	-4.4279307083199795	-4.392317496027641	-4.081850483706847	-4.202869112913768	-4.227190406756438	-4.390626437476783	-4.08827315785193	-4.0306436821605836	-4.576991925523341	-4.04214354056286	-4.181474259124758	-4.126841392066702	-3.8153902291577406	-3.9372682252010542	-4.819801913779066	-4.128083184523085	-4.271103702252403	-3.562559020281207	-4.519894637083009	-4.41498656870079	-4.047380976668166	-4.360074120834388	-4.145256907257955	-3.8659368635591287	-4.551097446041583	-4.100225520278682	-4.4476293895039865	-4.149768649404566	-4.14858279192201	-4.1937658538363785	-3.928637416117838	-4.239540264685095	-4.394070605692359	-4.192001860085791	-4.468888319933895	-3.8881637689976505	-3.971437915606162	-4.511221429624534	-4.300207015559084	-4.604827952944637	-4.076761880737507	-4.2357808621452016	-4.523432797434959	-3.8270355752326393	-4.35581941282036	-4.387232589010546	-4.1790814556870375	-3.9502135060694763	-4.04123436954793	-4.456374987947289	-4.321336509930169	-4.055872823728516	-4.167132344497081	-4.214412201463141	-3.728669774582824	-4.231157153458542	-4.209084908626671	-3.85050800874963	-3.950235240865011	-4.5160009678179485	-4.062952439299551	-4.255569716351033	-4.15571192496716	-4.371956746138959	-4.027162405321736	-4.233729011556344	-4.312544950003478	-3.993256268515979	-4.231656284927721	-4.163375842505584	-4.09931805138108	-4.40679865765543
-6.932202134620151	-6.737815045954168	-6.528276797186267	-7.080683447444541	-6.746064725716488	-6.418274452800187	-6.924727255590576	-6.713336738373662	-6.789948635803121	-6.749534912701451	-6.934430748581672	-6.726137638985433	-6.6016240371196835	-6.908047584740123	-6.970475562590799	-7.054266814993343	-6.510721846573997	-6.646509529343857	-6.785842549421467	-6.801420354831153	-6.482426991901555	-6.931444476796575	-6.561216487616562	-6.425239237697769	-6.973942477922641	-6.780735886135828	-6.860432601448064	-7.162974033964236	-6.9560324780663265	-6.891757016149235	-6.64087988873815	-6.917178019916006	-7.347338032990448	-6.950918302110983	-7.0014484233740895	-6.834427462284954	-6.6063556089433	-7.009726681021568	-6.889861722878976	-6.88474657181569	-6.988108747779633	-6.8132053789786235	-6.929415099601327	-6.66247318576554	-7.102120664600831	-7.1502959914322535	-6.343810297932038	-6.991603930033237	-6.7469833647694974	-6.844899063727121	-7.15385602515987	-6.8541043911597646	-6.415932168235692	-6.786379316699882	-6.820369529127046	-6.899084511115907	-7.044243625514749	-6.376695607051314	-6.440551548926096	-6.940354081068512	-7.3825673752044665	-6.938293500237853	-7.306889414865418	-6.662795412138148	-7.405840842668943	-6.707338288751547	-7.002364824011615	-6.624282769386286	-7.016853699964066	-6.751336051130706	-6.737555488628322	-7.003024750977147	-6.87383701654592	-6.7143740355377	-6.552483930813154	-6.667915587717437	-7.051770511313521	-7.011239237005045	-6.781190263190112	-6.736644594938362	-6.747536189130203	-6.9355076826677635	-6.5276588774688	-6.684704211419735	-7.084683892867634	-6.442035066574451	-7.262873746253867	-6.795588819880253	-7.229416500973013	-7.023535809763699	-7.124374492932624	-6.664984092607307	-6.470779770081978	-6.643074706718719	-6.696228818291323	-6.832143834013881	-6.9551407267814955	-7.013448844459357	-6.992141583709273	-6.855880830525011
-3.4032240170035646	-3.738298743609398	-3.1458636981398684	-3.224024652755376	-3.8058211876700936	-3.4565322049027656	-3.5062609826441187	-3.5722149566285073	-3.4984958001169764	-3.2599309280079103	-3.352145176065555	-3.7455209758509658	-3.154947232828095	-3.97406736054623	-3.63208977441434	-3.4384496541382368	-3.1713125460591174	-3.478032749880458	-3.588612064041696	-3.1432749869482066	-3.4111787930877164	-3.5572275543125693	-3.646058581614034	-3.9460679050714025	-3.615040888766708	-3.576409217137011	-3.218012975487265	-3.5284555027227618	-3.804249045071779	-3.152565554465254	-3.1504044296819784	-3.39208965326277	-3.513880561578646	-3.676805514309726	-3.663745580111174	-3.484917086819775	-3.523577907121359	-3.134820381668537	-3.2328522512109004	-3.84622818524376	-3.6400286605514385	-3.62156836925012	-3.19404076049065	-3.1942168478791166	-3.0495472140784936	-3.4685817616605084	-3.123717567588319	-3.606128966857948	-3.578631514215729	-3.477189878705918	-3.3289320883608475	-3.4141483856307797	-3.759910668371336	-3.3853499915283187	-3.572748673291554	-3.8650525829814644	-3.7765060156377603	-3.731690223808627	-3.524176353629115	-3.478724181864969	-3.3131586545233356	-3.4145077017636103	-3.7353311045872943	-3.3811022612148545	-3.728262825540187	-3.528354361292286	-3.39775380566038	-3.674725622181124	-3.3106398758637505	-3.0672781804593936	-3.1543324077856143	-3.3894226514552948	-3.664014227033321	-3.6810617161884207	-3.818021622263948	-3.252136565165003	-3.563181577058695	-3.603612569238813	-3.3085208803177517	-3.333811188738047	-3.004592637450054	-3.436823860175739	-3.2741189143433758	-3.5440112710061333	-3.871012310905199	-3.6174703895101894	-3.783222407406949	-3.3855006668948735	-3.3818603388813258	-3.4431526790743536	-3.809043302326546	-3.759362443869932	-3.411184619904877	-3.7199025519364675	-3.156176652627916	-3.345322497200174	-3.643082199555398	-3.337913276643449	-3.531063246083164	-3.633649258636217
-4.68560893947979	-4.774191848423918	-4.353440317356391	-4.237779970695017	-4.332708243669754	-4.042849149283174	-4.2669506987815105	-4.107586227072095	-4.880648928965628	-4.4044571989544075	-4.615630222100732	-4.182057524307054	-4.07920664940157	-3.9972918652052196	-4.508166441090968	-4.611835941654425	-4.589009374448874	-4.096897604726984	-4.2210912487359185	-4.255072502649809	-4.301955177655739	-4.42222314162274	-4.342076923397587	-4.418563514513603	-4.38640925348878	-4.7311087306134665	-4.184084938026786	-4.6441884645660245	-4.042265524976092	-4.26173275692744	-4.147955777745858	-4.457731133087282	-4.6628355301646645	-4.745572449550698	-4.611947953344928	-4.137042591402978	-4.244497376387735	-4.506543207440409	-4.675846303720953	-4.550875436849727	-4.521189968018746	-4.562351877765366	-4.480628027843584	-4.784517752301893	-4.674243888309969	-5.020549557114599	-4.32053218596647	-4.504907905865455	-4.7105963038653975	-4.560993768341525	-4.667537228771381	-4.553906564265084	-4.428948947707661	-4.184497032186595	-4.839192130788305	-4.40683870630245	-4.788234561883457	-4.564435020396181	-4.782832884243692	-4.670359758647627	-4.551266129327669	-4.5957382106187765	-4.451417746759609	-4.144302385243056	-4.4039691943755574	-4.585509243575271	-4.902146341863247	-4.504091321294704	-4.487533605033781	-4.167127637626873	-4.295038003799212	-4.655730669778328	-4.839097382068242	-4.570432820732142	-4.625980293090666	-4.585876721969916	-4.6135120181005025	-4.396489157672194	-4.627843242192287	-4.0265622895336435	-4.195757977021332	-4.510679190388539	-4.671115712716639	-4.642648999083469	-4.220453648793663	-4.4310290047882415	-4.5795067636464495	-4.801643788607848	-4.567651410775623	-4.58090149039526	-4.114653807816402	-4.429274534972274	-4.439927113159903	-4.335848861311839	-4.3060127399757855	-4.158467528958179	-4.541027924023631	-4.43130858641652	-4.803169200611275	-4.614562695217781
-2.581198955011505	-2.585380935090509	-2.8713764875146337	-3.148639982785297	-2.7431094411332446	-2.472422658207315	-2.5430010500417026	-2.5294688114136967	-2.466710554399861	-2.7488461953801657	-2.7828158213143204	-2.4784581664858707	-2.6171851422476076	-2.529782116145687	-2.3763993571034367	-2.9811621669449773	-2.482211954954005	-2.4733820027499203	-2.6099374086161946	-2.691621303772197	-2.475780307641467	-2.403391763593009	-2.614154686957839	-2.584188097671384	-2.2925825674461033	-2.458340360223059	-2.530616830389512	-2.7676747179606265	-3.05001948070342	-2.6193150911417127	-2.9804153408181184	-2.8227643963232336	-2.884937730999777	-2.4446635137509487	-2.5522137720797207	-2.6183805971821776	-2.637298306286139	-2.626069620338014	-2.913723978990917	-2.8583443570013873	-2.4977795523568895	-2.468217226827182	-2.3822824194387318	-2.5179850854048205	-2.3157832347959313	-2.7803646352529303	-2.503094634980322	-2.52601764033853	-2.0351322847974203	-2.452400845094245	-2.798491215922943	-2.463623409328152	-2.2818230577030936	-2.248808238204622	-2.7579232073122837	-2.524777101889037	-2.522096044274482	-2.5230211763991757	-2.251005578041365	-2.445439483403473	-2.2956613580254266	-2.2336320090193915	-2.46987554529432	-2.318689477152752	-2.5709069203115984	-2.6682462242950336	-2.262723601924698	-2.5442904842433385	-2.2645901776654824	-2.4728421921932364	-2.2135433299812863	-2.7953108877654316	-2.3952117150447316	-2.7081117923121907	-2.660528975344401	-2.898452606712177	-2.529437938710864	-2.4065467812628167	-2.4332483357096377	-2.735349183854341	-2.3962954224252453	-3.0176810827389158	-2.524757801628293	-2.970990910657758	-2.1829279503461265	-2.7204797811117194	-2.5942419199210036	-2.8111159815147717	-2.567139591780437	-2.7656732273217957	-2.5256282259113476	-2.4971658118345488	-2.6085132953671986	-2.7768460364946	-2.3065262674414386	-2.303612999997415	-2.5984650664537794	-2.5928208236636783	-2.4375623899672307	-2.6916509523502214
-3.908598830689977	-4.082669933731013	-4.495167763042709	-3.963039443192182	-4.341257452952543	-4.033179040532123	-4.4208845345606935	-4.301739217852208	-3.8728517118457795	-3.88435153843486	-3.903733740002374	-4.12327877547517	-3.8594181335767894	-3.933020015882407	-3.6372985857793783	-4.171599551113739	-4.009119940791552	-3.727339049093148	-3.8465606993913064	-4.274741689463699	-3.962856053589864	-3.7618460086469256	-3.891537377843805	-4.184626454389306	-3.9370050676560417	-3.8830123121043436	-4.064242877586592	-3.9256437552815346	-4.047155323445673	-4.304450364934055	-4.02970498553126	-3.7226363202383936	-3.896304038400518	-4.226715859300611	-4.168484004227924	-4.074880317358729	-3.748549338816794	-4.190346130094208	-4.274444127911887	-3.888213683438351	-3.8036134450120827	-4.162545916476511	-3.9910878276049817	-4.024829136543574	-4.075469224810524	-3.904105823945634	-3.854104475812603	-4.021965571217031	-4.20922669664867	-4.2862902070257025	-3.8205072833554805	-3.951413029411275	-3.851914291863021	-4.252657584498415	-3.854390649570689	-4.250876133987078	-4.3877439111582754	-3.536279178721358	-3.7180964093843056	-3.7202919011409956	-4.132202131045059	-4.1714895634852995	-3.6407176026778734	-4.04603202105703	-3.614624052347542	-3.7710212229333044	-4.016306244200921	-4.04207592195448	-3.999991390328641	-3.974595874343293	-4.173613498492695	-3.9879843570288815	-4.175639479745183	-3.920869264715731	-3.886090699920864	-4.061784655360525	-3.8103192778093042	-3.7551701980010077	-4.312585505523861	-4.589641584235851	-4.243319624039393	-4.470871369444688	-4.042051756773538	-3.8392675139541432	-3.7076684446958907	-4.025348381935239	-3.927157791598998	-3.9465189607089353	-3.6963265974119355	-4.19179908610425	-3.8789881484893396	-4.024970622270026	-4.0652601743842425	-4.001846526633122	-4.040799257006746	-3.960366421990069	-4.094799935688537	-3.974348619856619	-3.9784471460824853	-4.483627045071544
-4.216809570355133	-3.920712210430326	-4.026650812482394	-4.1425437979331	-4.10933126052835	-4.007949970996746	-4.155329943602668	-3.843645545460969	-4.279373824637895	-3.969738527244902	-4.428244206710808	-4.061954431284898	-4.05180119454153	-3.7765720973001393	-4.015486226900673	-4.190006515910877	-4.105285360945943	-3.8148421784555584	-3.793027903120726	-4.088121812455688	-4.246411986293494	-3.9428300172474753	-3.9585788264281208	-4.397664913108915	-4.156467538366673	-4.062146216647771	-4.010842269709602	-4.079885384994356	-4.078712143564127	-4.1248769379982555	-4.157347384524654	-3.7085827189209786	-3.901529577496722	-4.055175593797363	-3.7425365644841975	-4.219495292143961	-4.06294076986192	-3.7711881724468967	-3.9444741719953256	-3.994695863708462	-4.16160004195463	-3.830885863483764	-4.134741046723188	-3.935696959779024	-3.9567507562426227	-3.714583753092339	-4.0949447301158	-3.908575086110962	-3.7456300560434634	-4.181706234368459	-3.6080185445277517	-3.828616578117537	-3.723514517088905	-4.4358242234361756	-3.842634862088591	-3.9580238707698787	-4.0505637528882525	-4.372946978215088	-3.929624039883683	-4.131541900533205	-4.222225191866478	-4.033217372965228	-4.053141757415297	-3.8762944544236895	-4.136217308605592	-4.123221354918191	-4.112448167302848	-4.3758446155455735	-3.948593155054689	-3.6471027867670087	-4.0823968775458415	-3.937822549889618	-4.124587814463484	-4.2111338680406645	-3.977939890895134	-4.33273026202174	-3.574613176849276	-3.8063884915895434	-4.381689277083604	-3.9827497565180754	-4.181823164276282	-4.195068853756138	-4.030595199559481	-4.180193251963646	-3.7105656352073604	-3.815736772024892	-4.152975410155362	-4.458051540413404	-4.618889064920252	-4.12430511209374	-3.824131407829438	-3.9516757676487524	-3.5341257821733936	-4.098348055789434	-4.44751230106379	-4.178969050896404	-3.94949015499941	-4.031943965581958	-4.480646788307788	-4.137925625186966
-4.021133324589494	-4.401651543377084	-3.81518977604631	-4.06293763963719	-4.345496586038465	-4.219436050256512	-3.918704046370899	-4.064394769641143	-4.269210552031201	-4.4035947269533136	-3.887936542565543	-4.011844772404128	-3.7711058724711735	-4.1808643367966765	-4.654312380524547	-3.6340123358386878	-4.058453022548086	-3.8501611903972064	-3.820957100156899	-4.467445685269533	-4.27234891838159	-4.308936244393627	-3.787128316388712	-4.25036820384668	-4.080775622706531	-3.7956534038196414	-3.8925996325592744	-3.8414226167953998	-4.2379947294385145	-3.8922023954525233	-4.1668851858555085	-4.124291343553144	-3.6260663739070567	-4.837192801927191	-4.086225721791847	-4.482856482527248	-4.240688308049825	-4.285813458824809	-4.073630922650371	-4.146562816847437	-4.0619229914700785	-3.7987831054478813	-3.889524644400679	-4.0119288703461935	-4.3052095217492585	-4.278352865503197	-4.229737903375005	-4.355726077917181	-3.8600887409913254	-4.344823143956766	-4.052713133619371	-3.9937155529745443	-3.725994652042419	-3.8769695394392447	-3.514339549460364	-3.675607393418775	-4.2519663343647265	-3.826685766305397	-4.084601260808413	-3.810082282599071	-3.83241941613661	-4.098758163346096	-3.743586715553973	-3.900114961087653	-4.316362527322763	-4.0639249212725845	-4.178766538933842	-3.726008184872615	-4.274088372068315	-4.171527139039697	-3.9757645523791174	-4.002993724054424	-3.9987771453452763	-3.8345131660778735	-3.8500441300769177	-4.228003244526474	-4.13306827299681	-4.427539280438566	-4.2027036221407785	-4.002108844807613	-4.042800780174032	-3.667507015952545	-3.9590470022074493	-4.173573171460244	-3.9321474883529355	-4.199835932679766	-4.171019314950058	-4.176823431575752	-3.909710323386951	-4.444906637557728	-4.331415005633356	-4.362277712654903	-3.987234610221835	-4.377424201101337	-3.802867540458439	-4.599612445504873	-4.262363497163121	-4.3076909896556135	-4.361205510653309	-4.010705185728909
-4.238046335788477	-4.0197567166295975	-4.357531567152435	-4.641219394270351	-4.2135509754659894	-4.016577702273849	-3.960942323096535	-3.7637933843797993	-4.352964093668202	-3.5146959983829253	-4.139969157642065	-4.124818472406835	-3.859805759894214	-4.3588434280310535	-3.731756656495622	-4.04188806147437	-4.09459234998798	-3.8845554955669503	-4.232940432291521	-3.823934255251279	-3.925369013213669	-4.153171062132813	-3.9214305500417903	-3.526756291377218	-4.108419714225844	-3.731572457289524	-4.189736121736098	-4.052530681835737	-3.986334045279876	-3.91922006852604	-4.262319891978999	-3.85640731778276	-4.085941394100585	-4.284979176856854	-3.933714041016584	-3.862366330977936	-4.150631821593827	-3.8268516081160713	-3.887665334119816	-3.5422132936939583	-4.0604149300143595	-3.6826957288677997	-4.3434088326503675	-3.689367571247839	-3.8195975651224554	-4.176911707155435	-4.048704548149303	-3.86705090154277	-4.0069762607596955	-4.109308083067941	-3.9453020987068226	-3.9401243075125256	-3.773898594266248	-4.039283718288503	-3.890229205170665	-4.102186692998483	-3.566204151487356	-3.8622264296808178	-4.023559590716667	-3.8274135964182667	-3.5031936334953158	-3.8592266789704	-3.600712826215292	-4.318076008170478	-3.9465494627767006	-3.927817001529275	-4.3994870037551435	-3.7127028374774955	-3.7954884157881463	-4.352169751714008	-4.452534708570004	-3.576380280394757	-4.164594869815877	-3.9711221639733796	-4.175729328876828	-4.398770389990939	-4.08645917733121	-3.721624234702661	-4.332025121715281	-3.9585738262926666	-4.249863977453584	-3.928137627665215	-4.024973030473299	-3.83019216868132	-3.84616973533922	-3.9823219181748817	-4.3860580835491145	-4.130047494560911	-3.920089966383946	-4.158031568127422	-4.615259204196524	-3.9507706408173577	-4.218186333199767	-3.830818079729875	-4.454605519697904	-4.1910348315261565	-3.940376573092732	-4.029989031168465	-3.3484028177570115	-4.1829474410918355
